simulation_n,seed,candidate_num,objective_score,S1_discharge_fraction,S1_discharge_mass_kg,S2_discharge_fraction,S2_discharge_mass_kg,S3_discharge_fraction,S3_discharge_mass_kg,diastatic_power_WK,fine_extract_db_pct,moisture_pct,total_protein_pct,wort_colour_EBC,wort_pH
108,149,3,0.38871557456734096,0.761676,6093.411996,0.30027,2402.163225,0.063053,504.424779,329.7285486137396,81.66141600792882,4.318385593094992,10.665486800612058,3.886928678955536,5.9551221388471705
108,149,4,0.3879088663733892,0.599368,4794.941283,0.316621,2532.971996,0.209011,1672.086721,329.60602297694203,81.64818456801025,4.320312652295587,10.673152988010727,3.887240826624997,5.954882610776691
109,150,1,0.3871246599698474,0.64313,5145.040214,0.397721,3181.769437,0.084149,673.190349,329.4279118956096,81.64684725270199,4.321746835643739,10.680195708537227,3.8886888482645574,5.954521989195943
109,150,2,0.40688398720805524,0.486181,3889.447236,0.110239,881.909548,0.52858,4228.643216,332.72180203795926,81.74199324860813,4.28984494493462,10.533814803450642,3.86582182972644,5.961142231047573
109,150,3,0.40107826628688886,0.364735,2917.881266,0.409927,3279.416993,0.350338,2802.701742,332.21418953133144,81.64731971257031,4.300873198538356,10.57470898744074,3.8649007572681664,5.960177566555938
109,150,4,0.39221005328779435,0.495502,3964.014619,0.591756,4734.045544,0.037742,301.939837,330.31184001295975,81.69713367554972,4.311294938149013,10.635241121939966,3.883927597248831,5.956281366597773
110,151,1,0.3871199188174739,0.641305,5130.442416,0.39136,3130.88132,0.092335,738.676264,329.4288536934711,81.64640608735161,4.3217734924146,10.680261189651935,3.888656289524056,5.954524207329935
110,151,2,0.40718551507066664,0.346706,2773.645058,0.285733,2285.8661,0.492561,3940.488842,332.8638848886544,81.72250379546665,4.290271137183285,10.532907490185941,3.8635246989904184,5.96144418143311
110,151,3,0.3946112039132387,0.413507,3308.052269,0.498433,3987.462476,0.213061,1704.485255,331.12843329782675,81.62629950724133,4.3105988804994215,10.620589975377852,3.873012935890956,5.957988171566415
110,151,4,0.3899167081984109,0.549915,4399.323181,0.562817,4502.538071,0.012267,98.138748,329.8584674942206,81.6902916277219,4.315208201023867,10.653955872391286,3.887422462273263,5.955365810556624
111,152,1,0.3871217488299814,0.644275,5154.198737,0.393161,3145.291014,0.087564,700.510248,329.4283354746836,81.6466093330042,4.321761842272882,10.680234211823512,3.888672010169603,5.954523014247272
111,152,2,0.407463683967409,0.29193,2335.443038,0.106804,854.43038,0.726266,5810.126582,332.80296827127376,81.74419051184971,4.289070086008363,10.530241515390108,3.8652501714166614,5.961305465686664
111,152,3,0.4043200123872097,0.350696,2805.56534,0.370509,2964.071856,0.403795,3230.362804,332.6366572866384,81.67346578662338,4.2957164479166225,10.552739231647738,3.8627424814223383,5.961016982994987
111,152,4,0.39070220388460325,0.467517,3740.135934,0.46424,3713.920028,0.193243,1545.944037,330.282994240012,81.63649348019823,4.316142902228357,10.650228795300272,3.880805242575013,5.956264923390913
112,153,1,0.3871201551708078,0.637973,5103.785733,0.393059,3144.475921,0.093967,751.738347,329.4289399085582,81.64639971801199,4.32177333419042,10.680259388593443,3.888655198790767,5.954524386762341
112,153,2,0.405138925014542,0.344004,2752.03252,0.369411,2955.284553,0.411585,3292.682927,332.76271287705055,81.67514205574614,4.2946456761482885,10.547587599567162,3.861758209276064,5.961271700993762
112,153,3,0.39637407446408185,0.90803,7264.242962,0.21697,1735.757038,0.0,0.0,330.96822595989704,81.73069919036477,4.303822036506028,10.602724171673511,3.8801822117732816,5.957590464583405
112,153,4,0.38845801825745524,0.602637,4821.099637,0.522363,4178.900363,0.0,0.0,329.6132951086871,81.67340028822711,4.318332065845034,10.667099349709147,3.8885795449981977,5.954879861665767
113,154,1,0.3871325371898937,0.654291,5234.329542,0.393547,3148.373446,0.077162,617.297011,329.4288183081246,81.64705378812937,4.321724279905854,10.680114096515643,3.888692575339455,5.954523685708497
113,154,2,0.41003858488525263,0.28125,2250.0,0.692308,5538.461538,0.151442,1211.538462,333.5967244017905,81.66225487732048,4.289392847712664,10.518998167725826,3.8539139512888254,5.96297362253541
113,154,3,0.4048798646993504,0.354187,2833.492823,0.345574,2764.593301,0.425239,3401.913876,332.6561284971498,81.68859762945229,4.294414925228749,10.548535106499328,3.8634167187546167,5.961045999663931
113,154,4,0.39172026838281043,0.458307,3666.452913,0.510558,4084.463173,0.156135,1249.083914,330.4649513795881,81.64352306228231,4.3142451296898505,10.641736137075887,3.87964058568587,5.956629399178135
114,155,1,0.3871258560418522,0.644926,5159.405941,0.397851,3182.808281,0.082223,657.785779,329.42784870587207,81.64692138870981,4.321741645049301,10.680181108903717,3.888693507014885,5.954521809442838
114,155,2,0.4084145997653812,0.324881,2599.045346,0.300716,2405.727924,0.499403,3995.22673,333.08303960384495,81.71710727313271,4.28904439395737,10.525855649505266,3.861351774970236,5.961892794358729
114,155,3,0.39741818920630967,0.435073,3480.582524,0.650949,5207.59566,0.038978,311.821816,331.2430417570803,81.71399071771036,4.303043131820671,10.596159522276164,3.876905110325103,5.958159920269169
114,155,4,0.39546653567385764,0.410646,3285.164518,0.42569,3405.522417,0.288664,2309.313065,331.24860077546026,81.63589020588547,4.308967569285221,10.613847311310124,3.8725186800238913,5.958225441067894
115,156,1,0.3871222988073413,0.643122,5144.977863,0.395054,3160.430593,0.086824,694.591544,329.42812937620874,81.6466811360252,4.321757898654633,10.680225551714532,3.8886777607517513,5.954522546021773
115,156,2,0.4041418950841816,0.172566,1380.530973,0.338496,2707.964602,0.613938,4911.504425,332.521683403315,81.69136948264955,4.2952086518882,10.552984672536674,3.864719813965016,5.960771162716427
115,156,3,0.39915301652274304,0.493368,3946.947244,0.210285,1682.27623,0.421347,3370.776526,331.5214129405457,81.72149606331779,4.300387971035209,10.583911406328005,3.874942833085641,5.958719777933631
115,156,4,0.39409940333124216,0.420358,3362.860364,0.501349,4010.790788,0.203294,1626.348848,331.0166295618471,81.62873588068138,4.311248907690546,10.624260114427836,3.874103877457965,5.957759527612249
116,157,1,0.3871387810392657,0.642815,5142.517606,0.406624,3252.992958,0.075561,604.489437,329.42839586535337,81.64746034400757,4.321696382848274,10.680036904462462,3.8887187723991103,5.954522545855306
116,157,2,0.40877707832944477,0.306919,2455.354494,0.376335,3010.679324,0.441746,3533.966182,333.33891601437114,81.67554455494007,4.290305718185028,10.525703062026297,3.8568557572029007,5.962441064601063
116,157,3,0.41071899350096525,0.807203,6457.627119,0.019068,152.542373,0.298729,2389.830508,333.9557215374878,81.60839775212625,4.290822126026237,10.517762969809667,3.847853537190877,5.963739756818745
116,157,4,0.4030731123579148,0.376042,3008.332535,0.696377,5571.018102,0.052581,420.649363,332.22727501565436,81.71564908039286,4.295555732523857,10.55855527425381,3.86858499151196,5.9601566780208195
117,158,1,0.3871197118019258,0.640357,5122.85914,0.388304,3106.431318,0.096339,770.709542,329.42971226969735,81.64621269405578,4.321781844537532,10.680273037155713,3.8886382071937193,5.954526084467188
117,158,2,0.4053835244266237,0.334297,2674.372458,0.392673,3141.383074,0.398031,3184.244469,332.8656000385564,81.66189989184949,4.294887775067164,10.54673101691601,3.860143156055259,5.961489749084993
117,158,3,0.3956217395439651,0.464742,3717.936401,0.651612,5212.892689,0.008646,69.17091,330.8448676388069,81.72674989832237,4.305046270083656,10.608294692730864,3.881017151284518,5.9573428002989575
117,158,4,0.39528426691810886,0.407265,3258.123969,0.51432,4114.560093,0.203414,1627.315938,331.25355999048196,81.62740488433293,4.309578665423953,10.6156043041106,3.8720048868177956,5.958241400434934
118,159,1,0.3871208763525417,0.633934,5071.471679,0.390971,3127.769635,0.100095,800.758686,329.43015495678566,81.64617749754065,4.321781222466178,10.68026436037106,3.88863246818144,5.954527007526165
118,159,2,0.4022295027455596,0.36783,2942.63658,0.371704,2973.634204,0.385466,3083.729216,332.3032689470114,81.67008717060811,4.2984678255047415,10.566122415790973,3.8654042535208664,5.960342579421396
118,159,3,0.39614328423748885,0.578489,4627.915163,0.188903,1511.220628,0.357608,2860.864208,331.15280301021954,81.68322058539322,4.306068490462444,10.606623886614722,3.8759669298703967,5.957998111473196
118,159,4,0.39027542978045904,0.511398,4091.18312,0.330068,2640.542577,0.283534,2268.274303,330.05830080165936,81.66466398183334,4.315671388554804,10.652271076408118,3.884290727181687,5.955789252067263
119,160,1,0.38712027305658825,0.635451,5083.604591,0.391543,3132.345383,0.098006,784.050026,329.42968780427776,81.64624639105884,4.321779453428793,10.680266240220568,3.888640288355597,5.954526011403782
119,160,2,0.4112280424815426,0.219925,1759.398496,0.600564,4804.511278,0.304511,2436.090226,334.0463627988399,81.60551500847262,4.29036446292984,10.514995499576598,3.846918673130189,5.963925752737488
119,160,3,0.40185903796222733,0.407399,3259.194088,0.282784,2262.273447,0.434817,3478.532465,332.02153757319587,81.71572146996365,4.2970888374842175,10.56631978055733,3.8703474528339137,5.9597389983264915
119,160,4,0.3990972737674349,0.422827,3382.614581,0.680635,5445.078321,0.021538,172.307097,331.47766005701334,81.72849850460517,4.300180274061579,10.583961436692224,3.8757058138711136,5.958626100513176
120,161,1,0.38712338332207347,0.641767,5134.137749,0.382266,3058.129294,0.100967,807.732958,329.4317807444116,81.64595839221457,4.321785801010441,10.68025308388653,3.8886064000425895,5.954530459892566
120,161,2,0.4037442534688602,0.336717,2693.735499,0.429118,3432.946636,0.359165,2873.317865,332.7002190329647,81.64006932299223,4.29779221172575,10.55798865005472,3.860343859542606,5.961169199896035
120,161,3,0.3978155455166695,0.44208,3536.642145,0.68292,5463.357855,0.0,0.0,331.1962848847611,81.73877945102569,4.301499225489675,10.59224713978039,3.8786818935632983,5.9580477934165375
120,161,4,0.391922176844303,0.448339,3586.715867,0.477399,3819.188192,0.199262,1594.095941,330.5560044843331,81.63309039850175,4.314361116577772,10.640683280743579,3.878282761589129,5.956821474103853
121,162,1,0.3871202249852264,0.636435,5091.477717,0.392592,3140.734949,0.095973,767.787334,329.4292836190639,81.64633004816157,4.321776085708334,10.680262355293252,3.888648390546892,5.954525132847133
121,162,2,0.40353364433401034,0.199897,1599.173554,0.873967,6991.735537,0.051136,409.090909,332.29495082321876,81.71757090086281,4.294902804301043,10.555555323315147,3.8681133336101663,5.960292719528371
121,162,3,0.4047925324846518,0.321534,2572.269457,0.45103,3608.24068,0.352436,2819.489863,332.91803232366937,81.63055250631385,4.296890245227433,10.551931776856618,3.857953495447612,5.9616179511601155
121,162,4,0.3991237230241773,0.426965,3415.719607,0.698035,5584.280393,0.0,0.0,331.4165525777459,81.74210413318261,4.299597955591049,10.583154596346287,3.876983968273,5.958492609199945
122,163,1,0.38712421984759027,0.629933,5039.460935,0.393695,3149.563992,0.101372,810.975073,329.43070888236724,81.64622918022556,4.3217731318774595,10.680231566672882,3.8886306050350337,5.954528096056999
122,163,2,0.40747680978180284,0.283739,2269.911504,0.50401,4032.079646,0.337251,2698.00885,333.4293876727034,81.61360142244926,4.2943608809679015,10.536476678708267,3.8526412100274943,5.962667730399088
122,163,3,0.39895588693435013,0.418416,3347.325264,0.662876,5303.006638,0.043709,349.668098,331.5204775322157,81.71437378714357,4.300939029373638,10.585578972240675,3.8745551460189525,5.958722825159792
122,163,4,0.392252155186052,0.448062,3584.498565,0.506401,4051.208445,0.170537,1364.29299,330.5972711139333,81.63881395137622,4.313615282776781,10.637810908115984,3.8782480305129243,5.9569012671453825
123,164,1,0.38712400329981606,0.639601,5116.807611,0.38164,3053.118393,0.103759,830.073996,329.43234565827083,81.6458695083609,4.321788365966129,10.680252087771143,3.8885966337271376,5.954531668344316
123,164,2,0.4060439559635637,0.080357,642.857143,0.791518,6332.142857,0.253125,2025.0,333.22399382261614,81.60872855237868,4.296269179216467,10.54536147883992,3.8541259980157716,5.962254182375988
123,164,3,0.40352534623488756,0.356518,2852.143913,0.373152,2985.214391,0.39533,3162.641695,332.51721951709686,81.67091837001372,4.29680427342344,10.557840212314982,3.8636217939144655,5.960776303570484
123,164,4,0.39792365645044814,0.436625,3492.997748,0.672069,5376.554696,0.016306,130.447557,331.26314392961314,81.72903933480585,4.301743247921037,10.591950606384446,3.877569331167732,5.958190275532736
124,165,1,0.3871206277598991,0.643388,5147.104851,0.391334,3130.672926,0.090278,722.222222,329.42870589354885,81.64647354695802,4.321769444591518,10.68025132002765,3.8886613005271653,5.954523860461775
124,165,2,0.4030361366155073,0.381834,3054.669704,0.315205,2521.640091,0.427961,3423.690205,332.2840080019335,81.7025649991289,4.296130925799948,10.559408038908556,3.8673732007897805,5.960280927301539
124,165,3,0.3967229801194631,0.454738,3637.903226,0.670262,5362.096774,0.0,0.0,331.01021490149066,81.735527889672,4.303139157668822,10.600029551445067,3.880091593003224,5.957672345282633
124,165,4,0.3886281207998408,0.563631,4509.045925,0.518401,4147.208907,0.042968,343.745168,329.67085224289207,81.66942147627739,4.3182055542157265,10.66583432044884,3.8878665585718886,5.954999460792644
125,166,1,0.38711984945036565,0.638766,5110.129461,0.392254,3138.03359,0.09398,751.836949,329.4289701293825,81.64637776543938,4.321774785112615,10.680263276424272,3.888653720905756,5.954524463352876
125,166,2,0.40679677422562577,0.397321,3178.571429,0.165179,1321.428571,0.5625,4500.0,332.6643233524697,81.75098397763155,4.289588015098351,10.533928301410901,3.866812585488335,5.961019310666915
125,166,3,0.40194006398305426,0.337777,2702.217841,0.541042,4328.339083,0.24618,1969.443075,332.5184633157927,81.61422966166216,4.301125358953639,10.57078433354103,3.8604617904701817,5.9608181955341095
125,166,4,0.4069744677511823,0.327404,2619.230769,0.369231,2953.846154,0.428365,3426.923077,333.04638210050274,81.6775327438584,4.292341596272015,10.53631121803908,3.8594665020049304,5.96184586507206
126,167,1,0.3871196325164788,0.639044,5112.35171,0.38851,3108.07746,0.097446,779.57083,329.42982376079306,81.64618492015032,4.32178313235438,10.680275185358626,3.8886357112836234,5.954526330072019
126,167,2,0.4002002791074187,0.131494,1051.948052,0.350649,2805.194805,0.642857,5142.857143,331.91332162572365,81.67843049297885,4.3007467610811405,10.57895841207844,3.869200654518281,5.959545225714145
126,167,3,0.40591349546638167,0.297938,2383.504747,0.563168,4505.34019,0.263894,2111.155063,333.1942943472045,81.61057520723382,4.296350226765329,10.546061536492836,3.854482431622352,5.962192612580112
126,167,4,0.3974377108966368,0.497949,3983.593034,0.226341,1810.724106,0.40071,3205.68286,331.2450328667064,81.71432398201976,4.30300278335325,10.596007844418109,3.8769066069779656,5.958163730617979
127,168,1,0.3871202991554603,0.639209,5113.673359,0.393414,3147.314162,0.092377,739.01248,329.4287067797677,81.64645668220611,4.321770726243472,10.680255151349373,3.8886603560219823,5.954523873972355
127,168,2,0.40699833852466405,0.355263,2842.105263,0.259868,2078.947368,0.509868,4078.947368,332.78540001262513,81.73260764718636,4.290086274719872,10.533560362426924,3.864756834992189,5.961277847279185
127,168,3,0.39756941732513384,0.394481,3155.844156,0.411526,3292.207792,0.318994,2551.948052,331.6085460230489,81.64319082933875,4.305717984552283,10.598560937917634,3.869847815108145,5.95895102927855
127,168,4,0.3960451107695786,0.508671,4069.364162,0.233691,1869.529315,0.382638,3061.106524,331.0201695491654,81.7070460541545,4.305240406286104,10.606180148871152,3.878424186349051,5.957712331419032
128,169,1,0.3871200744551365,0.638131,5105.048577,0.387231,3097.848716,0.099638,797.102706,329.4303529796438,81.6460946143162,4.321786072883421,10.68027586511728,3.888626171054797,5.9545274670534365
128,169,2,0.40504023707547054,0.34735,2778.801843,0.361866,2894.930876,0.415783,3326.267281,332.72621970652233,81.67941641203385,4.294592081831117,10.547988250008386,3.86230758095468,5.961194654673688
128,169,3,0.3928056106974686,0.436455,3491.638796,0.48913,3913.043478,0.199415,1595.317726,330.74532494693557,81.6313848628909,4.313075542387555,10.633913935671341,3.8765698859987614,5.957206962861429
128,169,4,0.38918087555533876,0.529491,4235.926164,0.337634,2701.074479,0.257875,2062.999357,329.85107975887763,81.65761701794409,4.317759428317153,10.661723211737954,3.885670349211614,5.955373504786544
129,170,1,0.3871204397772441,0.642204,5137.629758,0.38684,3094.723183,0.095956,767.647059,329.42997289091574,81.646194123929,4.321781313998574,10.68026743598164,3.88863494798823,5.9545266264019086
129,170,2,0.40606720887622977,0.379584,3036.672794,0.235754,1886.029412,0.509662,4077.297794,332.6069577676995,81.73875112097834,4.290951485551444,10.538901260228185,3.8666232864842702,5.960911358472215
129,170,3,0.390296099023098,0.51799,4143.923032,0.31963,2557.039073,0.28738,2299.037895,330.05130867890915,81.66708383090416,4.315538830489305,10.651980973330849,3.884484924974084,5.955773378204958
129,170,4,0.39139653872755875,0.69568,5565.442318,0.207773,1662.183135,0.221547,1772.374547,330.45499817622556,81.63122455962586,4.315259034992703,10.644930979190029,3.8790424056525006,5.956617735652855
130,171,1,0.38711991573263665,0.641904,5135.230399,0.388798,3110.385144,0.094298,754.384457,329.4294154206744,81.64628627781828,4.32177844358042,10.680267401192424,3.8886448323516607,5.954525430789208
130,171,2,0.40913535588268624,0.309375,2475.0,0.344837,2758.695652,0.470788,3766.304348,333.3042626895524,81.6943725023667,4.289126631681534,10.52269893058995,3.858197936545565,5.962357646350012
130,171,3,0.39371538267718137,0.657461,5259.689922,0.18469,1477.51938,0.282849,2262.790698,330.8853172179058,81.640482938485,4.311333599757457,10.626534380535357,3.875878819506381,5.957484817098296
130,171,4,0.3958687749615742,0.475515,3804.123711,0.271392,2171.134021,0.378093,3024.742268,331.0012039775773,81.70403689678662,4.305612109013585,10.607587035078028,3.8784191098421856,5.957675922622314
131,172,1,0.38712020943280556,0.637273,5098.182466,0.393008,3144.066287,0.094719,757.751247,329.4290608914674,81.64637670172804,4.321774187592067,10.680260087522853,3.8886528860663665,5.954524648330839
131,172,2,0.4004729977992687,0.17161,1372.881356,0.27839,2227.118644,0.675,5400.0,331.79073146120453,81.71395982760578,4.298949521471958,10.57545269578196,3.872222285625922,5.9592717050089155
131,172,3,0.4009686262764165,0.376187,3009.492516,0.377829,3022.635999,0.370984,2967.871486,332.1114768815954,81.66495334026435,4.300294335470014,10.574552592847033,3.866758289146348,5.959956823081046
131,172,4,0.3935671159544903,0.654306,5234.448937,0.18729,1498.322292,0.283404,2267.228771,330.85007630608766,81.64169474451501,4.311504585068977,10.627589504344046,3.8762473464381206,5.957412439527384
132,173,1,0.38712383370091813,0.631108,5048.861132,0.387055,3096.436444,0.106838,854.702425,329.4320693752373,81.64591976052229,4.32178659347863,10.68025102081685,3.8886017869073295,5.954531072616038
132,173,2,0.4119137644876845,0.207317,1658.536585,0.42378,3390.243902,0.493902,3951.219512,333.92943224426557,81.65196820397223,4.287690435583467,10.508772349146314,3.8504988126628543,5.963656134542225
132,173,3,0.3968948633660311,0.557037,4456.29566,0.191932,1535.453373,0.376031,3008.250967,331.23652267402866,81.69517056271822,4.304529536375476,10.600719029525985,3.875915264817435,5.958159756639837
132,173,4,0.3991657450558381,0.397805,3182.439358,0.360138,2881.106935,0.367057,2936.453707,331.75881615671165,81.67244377443238,4.302359569477671,10.586173844483604,3.8701886186076817,5.9592357502610795
133,174,1,0.38712078293307073,0.6346,5076.800847,0.388606,3108.845339,0.101794,814.353814,329.4306251109523,81.64607260151618,4.3217857192467175,10.680270617571654,3.8886226222128455,5.954528034743402
133,174,2,0.41035966439781635,0.021226,169.811321,0.713208,5705.660377,0.390566,3124.528302,333.9524429551327,81.59748624852266,4.2916801629751085,10.520387520384823,3.8472753646176447,5.963740679009843
133,174,3,0.4096456997583034,0.290537,2324.292453,0.399322,3194.575472,0.435142,3481.132075,333.53233056055774,81.66312914310282,4.289807641393424,10.521233223248613,3.8545128963214577,5.962842301412439
133,174,4,0.3932349359408952,0.545115,4360.92033,0.240685,1925.480769,0.3392,2713.598901,330.56935033608534,81.68685633785691,4.310154187489994,10.627857172684054,3.8811556911109784,5.956811227584355
134,175,1,0.3871884206636952,0.604735,4837.883959,0.389047,3112.372014,0.131218,1049.744027,329.448538637236,81.645685507925,4.32168132021657,10.679681827769151,3.8884480099510808,5.9545646664856795
134,175,2,0.4003408328416891,0.055743,445.945946,0.466216,3729.72973,0.603041,4824.324324,332.23329673446386,81.6160836975253,4.303116387271041,10.581144596667524,3.8630021136705173,5.960238044222318
134,175,3,0.403103453792224,0.362181,2897.450753,0.366961,2935.689455,0.395857,3166.859791,332.43222048423075,81.67396154522628,4.297207485178102,10.560357525007678,3.8645173466644445,5.960601649482523
134,175,4,0.3905056387687474,0.501297,4010.379981,0.340419,2723.354958,0.283283,2266.26506,330.1166343706083,81.6628329422709,4.315375004309161,10.650484484148894,3.883690425249167,5.955908935781709
135,176,1,0.3871440625601544,0.623089,4984.710531,0.379767,3038.137777,0.122144,977.151692,329.4388225736711,81.64550734751799,4.321767592560648,10.680090122702387,3.888521155429024,5.9545450674295815
135,176,2,0.4058847446233151,0.248239,1985.915493,0.84507,6760.56338,0.03169,253.521127,332.6046782391344,81.7331555829433,4.291395970241042,10.540269783967213,3.86633190641023,5.960910617014362
135,176,3,0.40335776397581,0.360425,2883.399209,0.36586,2926.87747,0.398715,3189.72332,332.4701374460891,81.67492987704642,4.296849948363842,10.558701576690154,3.8642470662795954,5.9606779452216765
135,176,4,0.392789431421951,0.534718,4277.745925,0.254689,2037.51331,0.335593,2684.740765,330.47919386264687,81.68689585978255,4.310825415584422,10.631257879635617,3.8819284549225648,5.956628190203173
136,177,1,0.38715285895451323,0.625313,5002.50134,0.373861,2990.887976,0.125826,1006.610684,329.44169389666916,81.64534168656776,4.321758773647135,10.680019491761877,3.8884874108206957,5.95455101101218
136,177,2,0.40370728216889484,0.358007,2864.052953,0.364308,2914.460285,0.402686,3221.486762,332.52188145937095,81.67628309048683,4.296359603434395,10.556434480159012,3.863879988280286,5.960782041414517
136,177,3,0.3959659611142435,0.562404,4499.229848,0.198603,1588.824234,0.363993,2911.945918,331.08551193466735,81.69028540284489,4.3060320621302575,10.607549848934351,3.8769345571267055,5.95785661021797
136,177,4,0.3917383637460251,0.485557,3884.458245,0.334705,2677.643406,0.304737,2437.898349,330.34767435358276,81.66912485997403,4.3131665085863,10.640304535703777,3.8820652755234923,5.956373557812846
137,178,1,0.3871482201746979,0.617955,4943.639291,0.384762,3078.099839,0.122283,978.26087,329.43922018385507,81.64563350283446,4.32175498211576,10.68004617428797,3.888524765680076,5.954545786936413
137,178,2,0.4041479899204375,0.354905,2839.237057,0.362398,2899.182561,0.407698,3261.580381,332.5868350180409,81.67796143315788,4.295745632909109,10.553593283065162,3.863418070918677,5.960912726071288
137,178,3,0.39099368264627576,0.46641,3731.281803,0.415798,3326.387206,0.242791,1942.330991,330.32812925934354,81.64011293914159,4.315528867559799,10.647692306381805,3.880620554231425,5.956354030109305
137,178,4,0.39252340819942516,0.496202,3969.617985,0.300012,2400.097744,0.328786,2630.284271,330.4438507554659,81.68294802598257,4.31139130433118,10.633499285986373,3.8820112086617153,5.956559188267625
138,179,1,0.38714660791218414,0.618226,4945.807954,0.385547,3084.378359,0.121227,969.813687,329.4386902945296,81.64566463143066,4.321756567084402,10.680059081337369,3.8885310240151254,5.95454468968929
138,179,2,0.4067057549931737,0.482544,3860.349127,0.115025,920.199501,0.527431,4219.451372,332.6903785478411,81.74262378326092,4.290031783826874,10.53485875843691,3.866125436267991,5.961078006177113
138,179,3,0.4007097986577614,0.366007,2928.054299,0.415894,3327.149321,0.3431,2744.79638,332.16682720915685,81.64382439160256,4.301494407624273,10.577301265808863,3.8651113789423914,5.960083852396215
138,179,4,0.39082912158650157,0.511505,4092.038993,0.315201,2521.608448,0.298294,2386.352559,330.14766043381417,81.67090071608625,4.314526683507622,10.64746219769496,3.8838734548781755,5.9559663134175125
139,180,1,0.3871195966797558,0.63783,5102.638566,0.390464,3123.713906,0.096706,773.647527,329.4294952494545,81.64625308028211,4.321780382493211,10.680271989795719,3.888642305746831,5.9545256158886515
139,180,2,0.40584662141275635,0.342487,2739.89284,0.354542,2836.337068,0.427971,3423.770093,332.8316750060989,81.68469562533839,4.293400147164117,10.542790056783144,3.8616995432359036,5.961405053798205
139,180,3,0.39073577096372186,0.485368,3882.943144,0.526756,4214.046823,0.112876,903.010033,330.1865230269318,81.65849009290211,4.315184078171985,10.64883649564008,3.882851816896852,5.9560538196482735
139,180,4,0.39900075984073863,0.373656,2989.247312,0.442204,3537.634409,0.30914,2473.11828,331.92889207046386,81.6303351569108,4.3043042647303755,10.589391377722452,3.866395610679114,5.959610231925097
140,181,1,0.3880880180460182,0.555275,4442.198868,0.35004,2800.323363,0.219685,1757.477769,329.63828694282705,81.65014157001569,4.3199218687436876,10.671484268649111,3.8870737885664517,5.954946744840665
140,181,2,0.40199958537879166,0.369718,2957.746479,0.639085,5112.676056,0.116197,929.577465,332.24536589005425,81.67402811691619,4.29859981667747,10.567409205570037,3.8661180929051366,5.960222304396481
140,181,3,0.4075272126677809,0.328519,2628.151261,0.345851,2766.806723,0.45063,3605.042017,333.06547795776265,81.69181694620448,4.291107631027822,10.53231553988712,3.860096856346722,5.96187470844521
140,181,4,0.40047630604332707,0.355078,2840.625,0.46875,3750.0,0.301172,2409.375,332.2328061674744,81.62122485436468,4.302727328782699,10.579984968386952,3.8632919263751804,5.960233478165454
141,182,1,0.3877355423603116,0.556067,4448.532671,0.378923,3031.385761,0.19001,1520.081568,329.57406752480995,81.6463987823064,4.320688049563483,10.674770802154907,3.8874147398306125,5.954818984069059
141,182,2,0.4099466937675509,0.292444,2339.552239,0.323228,2585.820896,0.509328,4074.626866,333.366471472958,81.70739926057084,4.287666295468463,10.517360863744496,3.858389946331218,5.962474878503472
141,182,3,0.40655073664542907,0.315672,2525.373134,0.644776,5158.208955,0.164552,1316.41791,333.10702837141514,81.6506425813636,4.293942154735682,10.540179873877586,3.857454259892721,5.961987645542525
141,182,4,0.40184265733646074,0.353815,2830.517928,0.42508,3400.63745,0.346106,2768.844622,332.3791280483593,81.64023835855167,4.300180620753247,10.570093738438828,3.8630976177968064,5.960517295255154
142,183,1,0.3878823308582911,0.0,0.0,0.313635,2509.077344,0.811365,6490.922656,329.6545375190397,81.63653173170209,4.320839977083357,10.673988584803306,3.8861787926241345,5.954989183398043
142,183,2,0.39952974090612653,0.383874,3070.990915,0.390767,3126.135643,0.350359,2802.873442,331.9020366808013,81.65594822286268,4.30254855267063,10.584537401384178,3.8680480920325313,5.9595379309280565
142,183,3,0.39474042775628365,0.0,0.0,0.139045,1112.359551,0.985955,7887.640449,331.3499598096602,81.58425118835098,4.312154189492822,10.621847802176001,3.868783529184796,5.958467051672997
142,183,4,0.40846409818862023,0.323164,2585.313175,0.313445,2507.559395,0.488391,3907.12743,333.1213022376898,81.7107658932187,4.289242652746829,10.525861769968335,3.86067244502762,5.961974867971174
143,184,1,0.387427692289679,0.574203,4593.625498,0.385558,3084.462151,0.165239,1321.912351,329.5050793794156,81.64570870987144,4.32125670041483,10.67753811079194,3.8879660447414417,5.954679423247299
143,184,2,0.40272999178034924,0.21304,1704.318937,0.186877,1495.016611,0.725083,5800.664452,332.0826358367715,81.73366805320455,4.295260986472729,10.559896254237085,3.8708222778551984,5.9598505596744475
143,184,3,0.3994734835833079,0.440217,3521.73913,0.266798,2134.387352,0.417984,3343.873518,331.60260604633623,81.7164866810392,4.3001634187834865,10.581988624868364,3.8739705759010135,5.958888071736499
143,184,4,0.39510258410464183,0.409159,3273.273942,0.453174,3625.389755,0.262667,2101.336303,331.2187284003616,81.62736989693424,4.30984183073362,10.616929670656836,3.872300648971889,5.958170719580854
144,185,1,0.3878207571784998,0.552247,4417.979119,0.377654,3021.23518,0.195098,1560.785702,329.592755154078,81.64664950685929,4.320529139082282,10.67400656872257,3.887268945645362,5.954856744244968
144,185,2,0.4073761501328191,0.545103,4360.824742,0.092784,742.268041,0.487113,3896.907216,332.904850454225,81.7202623693087,4.290135990827833,10.53187181164927,3.8630500422759098,5.961528894575831
